43
1	12.5	8.75
2	16.25	8.75
1	2.5	18.75
3	16.25	18.75
2	2.5	21.25
3	16.25	21.25
1	12.5	31.25
2	16.25	31.25
1	37.5	8.75
2	41.25	8.75
2	27.5	18.75
3	41.25	18.75
2	27.5	21.25
3	41.25	21.25
1	37.5	31.25
2	41.25	31.25
1	62.5	8.75
2	66.25	8.75
2	52.5	18.75
3	66.25	18.75
2	52.5	21.25
3	66.25	21.25
1	62.5	31.25
2	66.25	31.25
1	87.5	8.75
2	91.25	8.75
2	77.5	18.75
4	91.25	18.75
1	77.5	21.25
3	91.25	21.25
1	87.5	31.25
2	91.25	31.25
2	102.5	36.25
2	-30	-30
2	130	-30
2	-30	50
3	130	50
3	22.5	50
3	47.5	50
3	72.5	50
3	22.5	-30
3	47.5	-30
3	72.5	-30

46
0	1
2	3
4	5
3	5
5	7
3	1
6	7
8	9
10	11
12	13
11	13
13	15
11	9
10	4
14	15
16	17
18	19
20	21
19	21
21	23
19	17
18	12
22	23
24	25
26	27
28	29
27	29
29	31
27	25
27	32
26	20
30	31
35	37
35	33
33	40
40	37
40	41
41	38
41	42
42	39
42	34
34	36
36	39
39	38
38	37
32	36
